datetime,date,hour,day_of_week,is_summer,is_weekend,consumption_mw,voltage,outage
2026-03-25 07:26:49.464947,2026-03-25,7,2,0,0,592.11,219.0,0
2026-03-25 08:26:49.464947,2026-03-25,8,2,0,0,531.5,223.7,0
2026-03-25 09:26:49.464947,2026-03-25,9,2,0,0,593.16,216.7,0
2026-03-25 10:26:49.464947,2026-03-25,10,2,0,0,472.53,230.6,1
2026-03-25 11:26:49.464947,2026-03-25,11,2,0,0,461.63,229.2,0
2026-03-25 12:26:49.464947,2026-03-25,12,2,0,0,439.62,215.6,0
2026-03-25 13:26:49.464947,2026-03-25,13,2,0,0,460.49,229.9,0
2026-03-25 14:26:49.464947,2026-03-25,14,2,0,0,621.94,222.8,0
2026-03-25 15:26:49.464947,2026-03-25,15,2,0,0,664.26,225.8,0
2026-03-25 16:26:49.464947,2026-03-25,16,2,0,0,591.53,217.3,0
2026-03-25 17:26:49.464947,2026-03-25,17,2,0,0,637.66,225.9,0
2026-03-25 18:26:49.464947,2026-03-25,18,2,0,0,600.7,223.5,0
2026-03-25 19:26:49.464947,2026-03-25,19,2,0,0,461.79,235.8,0
2026-03-25 20:26:49.464947,2026-03-25,20,2,0,0,411.79,222.4,0
2026-03-25 21:26:49.464947,2026-03-25,21,2,0,0,447.56,234.6,0
2026-03-25 22:26:49.464947,2026-03-25,22,2,0,0,460.97,212.1,0
2026-03-25 23:26:49.464947,2026-03-25,23,2,0,0,462.75,219.5,0
2026-03-26 00:26:49.464947,2026-03-26,0,3,0,0,222.2,226.3,0
2026-03-26 01:26:49.464947,2026-03-26,1,3,0,0,198.66,222.4,0
2026-03-26 02:26:49.464947,2026-03-26,2,3,0,0,211.89,226.4,0
2026-03-26 03:26:49.464947,2026-03-26,3,3,0,0,248.45,239.8,0
2026-03-26 04:26:49.464947,2026-03-26,4,3,0,0,224.21,221.1,0
2026-03-26 05:26:49.464947,2026-03-26,5,3,0,0,458.95,214.2,0
2026-03-26 06:26:49.464947,2026-03-26,6,3,0,0,406.18,233.8,0
2026-03-26 07:26:49.464947,2026-03-26,7,3,0,0,601.82,211.0,0
2026-03-26 08:26:49.464947,2026-03-26,8,3,0,0,589.87,239.2,0
2026-03-26 09:26:49.464947,2026-03-26,9,3,0,0,595.45,218.0,0
2026-03-26 10:26:49.464947,2026-03-26,10,3,0,0,455.34,211.6,0
2026-03-26 11:26:49.464947,2026-03-26,11,3,0,0,457.52,221.0,0
2026-03-26 12:26:49.464947,2026-03-26,12,3,0,0,475.13,216.0,0
2026-03-26 13:26:49.464947,2026-03-26,13,3,0,0,441.81,222.5,0
2026-03-26 14:26:49.464947,2026-03-26,14,3,0,0,597.18,235.5,0
2026-03-26 15:26:49.464947,2026-03-26,15,3,0,0,620.59,216.2,0
2026-03-26 16:26:49.464947,2026-03-26,16,3,0,0,629.6,211.4,0
2026-03-26 17:26:49.464947,2026-03-26,17,3,0,0,634.45,211.2,0
2026-03-26 18:26:49.464947,2026-03-26,18,3,0,0,622.59,216.7,0
2026-03-26 19:26:49.464947,2026-03-26,19,3,0,0,450.18,227.2,0
2026-03-26 20:26:49.464947,2026-03-26,20,3,0,0,464.34,213.1,0
2026-03-26 21:26:49.464947,2026-03-26,21,3,0,0,450.06,214.6,0
2026-03-26 22:26:49.464947,2026-03-26,22,3,0,0,411.36,223.4,0
2026-03-26 23:26:49.464947,2026-03-26,23,3,0,0,420.74,214.3,0
2026-03-27 00:26:49.464947,2026-03-27,0,4,0,1,203.37,221.3,1
2026-03-27 01:26:49.464947,2026-03-27,1,4,0,1,192.81,222.0,0
2026-03-27 02:26:49.464947,2026-03-27,2,4,0,1,165.89,225.6,0
2026-03-27 03:26:49.464947,2026-03-27,3,4,0,1,203.55,230.0,0
2026-03-27 04:26:49.464947,2026-03-27,4,4,0,1,172.03,200.3,0
2026-03-27 05:26:49.464947,2026-03-27,5,4,0,1,382.13,214.7,0
2026-03-27 06:26:49.464947,2026-03-27,6,4,0,1,403.42,224.4,1
2026-03-27 07:26:49.464947,2026-03-27,7,4,0,1,514.55,203.1,1
2026-03-27 08:26:49.464947,2026-03-27,8,4,0,1,514.21,214.0,1
2026-03-27 09:26:49.464947,2026-03-27,9,4,0,1,501.87,221.0,0
2026-03-27 10:26:49.464947,2026-03-27,10,4,0,1,365.23,210.8,1
2026-03-27 11:26:49.464947,2026-03-27,11,4,0,1,393.12,211.5,0
2026-03-27 12:26:49.464947,2026-03-27,12,4,0,1,390.77,221.1,1
2026-03-27 13:26:49.464947,2026-03-27,13,4,0,1,378.37,223.7,0
2026-03-27 14:26:49.464947,2026-03-27,14,4,0,1,517.91,237.5,0
2026-03-27 15:26:49.464947,2026-03-27,15,4,0,1,539.08,216.4,0
2026-03-27 16:26:49.464947,2026-03-27,16,4,0,1,519.8,213.7,0
2026-03-27 17:26:49.464947,2026-03-27,17,4,0,1,524.5,217.4,0
2026-03-27 18:26:49.464947,2026-03-27,18,4,0,1,477.16,219.7,0
2026-03-27 19:26:49.464947,2026-03-27,19,4,0,1,326.6,228.5,0
2026-03-27 20:26:49.464947,2026-03-27,20,4,0,1,339.24,221.3,0
2026-03-27 21:26:49.464947,2026-03-27,21,4,0,1,383.7,228.3,1
2026-03-27 22:26:49.464947,2026-03-27,22,4,0,1,350.86,220.3,0
2026-03-27 23:26:49.464947,2026-03-27,23,4,0,1,390.41,245.9,0
2026-03-28 00:26:49.464947,2026-03-28,0,5,0,1,170.16,221.4,1
2026-03-28 01:26:49.464947,2026-03-28,1,5,0,1,196.41,213.0,0
2026-03-28 02:26:49.464947,2026-03-28,2,5,0,1,185.16,234.3,0
2026-03-28 03:26:49.464947,2026-03-28,3,5,0,1,186.71,205.7,0
2026-03-28 04:26:49.464947,2026-03-28,4,5,0,1,128.73,220.9,0
2026-03-28 05:26:49.464947,2026-03-28,5,5,0,1,408.56,227.2,0
2026-03-28 06:26:49.464947,2026-03-28,6,5,0,1,388.68,218.9,0
2026-03-28 07:26:49.464947,2026-03-28,7,5,0,1,476.68,219.5,0
2026-03-28 08:26:49.464947,2026-03-28,8,5,0,1,503.61,220.4,0
2026-03-28 09:26:49.464947,2026-03-28,9,5,0,1,473.94,211.7,0
2026-03-28 10:26:49.464947,2026-03-28,10,5,0,1,344.03,227.5,0
2026-03-28 11:26:49.464947,2026-03-28,11,5,0,1,374.34,207.1,0
2026-03-28 12:26:49.464947,2026-03-28,12,5,0,1,360.02,232.1,0
2026-03-28 13:26:49.464947,2026-03-28,13,5,0,1,336.05,224.7,0
2026-03-28 14:26:49.464947,2026-03-28,14,5,0,1,532.79,227.9,0
2026-03-28 15:26:49.464947,2026-03-28,15,5,0,1,508.69,233.5,1
2026-03-28 16:26:49.464947,2026-03-28,16,5,0,1,557.25,215.3,0
2026-03-28 17:26:49.464947,2026-03-28,17,5,0,1,500.06,215.7,0
2026-03-28 18:26:49.464947,2026-03-28,18,5,0,1,545.87,214.3,0
2026-03-28 19:26:49.464947,2026-03-28,19,5,0,1,384.79,226.0,0
2026-03-28 20:26:49.464947,2026-03-28,20,5,0,1,404.42,217.1,0
2026-03-28 21:26:49.464947,2026-03-28,21,5,0,1,389.75,219.8,0
2026-03-28 22:26:49.464947,2026-03-28,22,5,0,1,366.44,226.4,0
2026-03-28 23:26:49.464947,2026-03-28,23,5,0,1,414.84,219.2,0
2026-03-29 00:26:49.464947,2026-03-29,0,6,0,1,208.27,216.3,0
2026-03-29 01:26:49.464947,2026-03-29,1,6,0,1,218.9,228.4,0
2026-03-29 02:26:49.464947,2026-03-29,2,6,0,1,184.42,209.2,0
2026-03-29 03:26:49.464947,2026-03-29,3,6,0,1,185.0,214.6,0
2026-03-29 04:26:49.464947,2026-03-29,4,6,0,1,188.05,230.8,0
2026-03-29 05:26:49.464947,2026-03-29,5,6,0,1,407.87,210.7,0
2026-03-29 06:26:49.464947,2026-03-29,6,6,0,1,394.54,211.8,0
2026-03-29 07:26:49.464947,2026-03-29,7,6,0,1,530.27,220.3,0
2026-03-29 08:26:49.464947,2026-03-29,8,6,0,1,519.27,212.0,0
2026-03-29 09:26:49.464947,2026-03-29,9,6,0,1,499.44,237.7,1
2026-03-29 10:26:49.464947,2026-03-29,10,6,0,1,381.38,209.0,0
2026-03-29 11:26:49.464947,2026-03-29,11,6,0,1,404.38,206.2,0
2026-03-29 12:26:49.464947,2026-03-29,12,6,0,1,396.48,223.4,0
2026-03-29 13:26:49.464947,2026-03-29,13,6,0,1,372.81,204.9,0
2026-03-29 14:26:49.464947,2026-03-29,14,6,0,1,538.3,232.7,0
2026-03-29 15:26:49.464947,2026-03-29,15,6,0,1,553.55,211.3,1
2026-03-29 16:26:49.464947,2026-03-29,16,6,0,1,518.83,216.7,0
2026-03-29 17:26:49.464947,2026-03-29,17,6,0,1,533.09,216.4,0
2026-03-29 18:26:49.464947,2026-03-29,18,6,0,1,522.96,199.9,0
2026-03-29 19:26:49.464947,2026-03-29,19,6,0,1,367.35,213.1,0
2026-03-29 20:26:49.464947,2026-03-29,20,6,0,1,394.18,208.0,0
2026-03-29 21:26:49.464947,2026-03-29,21,6,0,1,392.12,233.5,0
2026-03-29 22:26:49.464947,2026-03-29,22,6,0,1,365.27,214.9,0
2026-03-29 23:26:49.464947,2026-03-29,23,6,0,1,347.12,240.3,0
2026-03-30 00:26:49.464947,2026-03-30,0,0,0,0,180.01,212.3,0
2026-03-30 01:26:49.464947,2026-03-30,1,0,0,0,221.52,220.3,0
2026-03-30 02:26:49.464947,2026-03-30,2,0,0,0,210.79,224.1,0
2026-03-30 03:26:49.464947,2026-03-30,3,0,0,0,213.6,189.5,0
2026-03-30 04:26:49.464947,2026-03-30,4,0,0,0,254.87,212.9,0
2026-03-30 05:26:49.464947,2026-03-30,5,0,0,0,452.96,210.4,0
2026-03-30 06:26:49.464947,2026-03-30,6,0,0,0,443.76,213.2,1
2026-03-30 07:26:49.464947,2026-03-30,7,0,0,0,627.96,231.8,0
2026-03-30 08:26:49.464947,2026-03-30,8,0,0,0,583.12,240.9,0
2026-03-30 09:26:49.464947,2026-03-30,9,0,0,0,625.83,214.6,0
2026-03-30 10:26:49.464947,2026-03-30,10,0,0,0,446.51,232.4,0
2026-03-30 11:26:49.464947,2026-03-30,11,0,0,0,426.66,226.1,0
2026-03-30 12:26:49.464947,2026-03-30,12,0,0,0,441.42,220.4,0
2026-03-30 13:26:49.464947,2026-03-30,13,0,0,0,452.95,219.8,0
2026-03-30 14:26:49.464947,2026-03-30,14,0,0,0,629.84,213.9,0
2026-03-30 15:26:49.464947,2026-03-30,15,0,0,0,644.01,223.1,0
2026-03-30 16:26:49.464947,2026-03-30,16,0,0,0,625.3,221.7,0
2026-03-30 17:26:49.464947,2026-03-30,17,0,0,0,668.77,227.4,0
2026-03-30 18:26:49.464947,2026-03-30,18,0,0,0,643.85,225.5,0
2026-03-30 19:26:49.464947,2026-03-30,19,0,0,0,469.08,221.8,0
2026-03-30 20:26:49.464947,2026-03-30,20,0,0,0,434.41,211.5,1
2026-03-30 21:26:49.464947,2026-03-30,21,0,0,0,438.91,215.1,0
2026-03-30 22:26:49.464947,2026-03-30,22,0,0,0,450.33,222.9,0
2026-03-30 23:26:49.464947,2026-03-30,23,0,0,0,459.59,219.6,0
2026-03-31 00:26:49.464947,2026-03-31,0,1,0,0,236.49,233.7,1
2026-03-31 01:26:49.464947,2026-03-31,1,1,0,0,244.85,216.7,0
2026-03-31 02:26:49.464947,2026-03-31,2,1,0,0,216.72,214.0,0
2026-03-31 03:26:49.464947,2026-03-31,3,1,0,0,219.24,214.6,0
2026-03-31 04:26:49.464947,2026-03-31,4,1,0,0,231.35,216.0,0
2026-03-31 05:26:49.464947,2026-03-31,5,1,0,0,450.58,221.2,0
2026-03-31 06:26:49.464947,2026-03-31,6,1,0,0,440.32,224.1,1
2026-03-31 07:26:49.464947,2026-03-31,7,1,0,0,608.06,238.8,0
2026-03-31 08:26:49.464947,2026-03-31,8,1,0,0,564.51,210.2,0
2026-03-31 09:26:49.464947,2026-03-31,9,1,0,0,601.96,221.7,1
2026-03-31 10:26:49.464947,2026-03-31,10,1,0,0,447.67,222.6,0
2026-03-31 11:26:49.464947,2026-03-31,11,1,0,0,471.41,213.2,0
2026-03-31 12:26:49.464947,2026-03-31,12,1,0,0,447.24,224.4,1
2026-03-31 13:26:49.464947,2026-03-31,13,1,0,0,439.89,231.9,0
2026-03-31 14:26:49.464947,2026-03-31,14,1,0,0,587.67,226.3,0
2026-03-31 15:26:49.464947,2026-03-31,15,1,0,0,627.79,227.1,0
2026-03-31 16:26:49.464947,2026-03-31,16,1,0,0,638.13,221.3,0
2026-03-31 17:26:49.464947,2026-03-31,17,1,0,0,643.27,226.6,0
2026-03-31 18:26:49.464947,2026-03-31,18,1,0,0,657.05,231.4,0
2026-03-31 19:26:49.464947,2026-03-31,19,1,0,0,459.69,210.4,0
2026-03-31 20:26:49.464947,2026-03-31,20,1,0,0,445.3,215.3,0
2026-03-31 21:26:49.464947,2026-03-31,21,1,0,0,466.11,222.7,0
2026-03-31 22:26:49.464947,2026-03-31,22,1,0,0,469.39,219.1,0
2026-03-31 23:26:49.464947,2026-03-31,23,1,0,0,425.84,222.4,0
2026-04-01 00:26:49.464947,2026-04-01,0,2,0,0,200.22,225.9,0
2026-04-01 01:26:49.464947,2026-04-01,1,2,0,0,203.12,221.9,0
2026-04-01 02:26:49.464947,2026-04-01,2,2,0,0,197.16,208.8,0
2026-04-01 03:26:49.464947,2026-04-01,3,2,0,0,259.13,222.3,1
2026-04-01 04:26:49.464947,2026-04-01,4,2,0,0,212.71,233.3,0
2026-04-01 05:26:49.464947,2026-04-01,5,2,0,0,476.36,226.8,0
2026-04-01 06:26:49.464947,2026-04-01,6,2,0,0,456.32,230.1,0
2026-04-01 07:26:49.464947,2026-04-01,7,2,0,0,600.98,229.2,0
2026-04-01 08:26:49.464947,2026-04-01,8,2,0,0,549.48,240.2,0
2026-04-01 09:26:49.464947,2026-04-01,9,2,0,0,591.15,227.9,1
2026-04-01 10:26:49.464947,2026-04-01,10,2,0,0,456.37,211.8,0
2026-04-01 11:26:49.464947,2026-04-01,11,2,0,0,423.28,212.3,0
2026-04-01 12:26:49.464947,2026-04-01,12,2,0,0,429.68,207.9,0
2026-04-01 13:26:49.464947,2026-04-01,13,2,0,0,426.75,226.2,0
2026-04-01 14:26:49.464947,2026-04-01,14,2,0,0,630.4,229.0,0
2026-04-01 15:26:49.464947,2026-04-01,15,2,0,0,633.0,213.5,0
2026-04-01 16:26:49.464947,2026-04-01,16,2,0,0,611.17,226.2,0
2026-04-01 17:26:49.464947,2026-04-01,17,2,0,0,639.85,215.8,0
2026-04-01 18:26:49.464947,2026-04-01,18,2,0,0,628.26,223.6,0
2026-04-01 19:26:49.464947,2026-04-01,19,2,0,0,419.13,210.6,0
2026-04-01 20:26:49.464947,2026-04-01,20,2,0,0,458.4,223.3,0
2026-04-01 21:26:49.464947,2026-04-01,21,2,0,0,437.36,214.5,0
2026-04-01 22:26:49.464947,2026-04-01,22,2,0,0,443.65,222.5,0
2026-04-01 23:26:49.464947,2026-04-01,23,2,0,0,465.47,227.9,0
2026-04-02 00:26:49.464947,2026-04-02,0,3,0,0,253.35,232.8,0
2026-04-02 01:26:49.464947,2026-04-02,1,3,0,0,251.47,217.1,1
2026-04-02 02:26:49.464947,2026-04-02,2,3,0,0,211.34,213.2,0
2026-04-02 03:26:49.464947,2026-04-02,3,3,0,0,203.22,230.1,0
2026-04-02 04:26:49.464947,2026-04-02,4,3,0,0,231.78,207.6,0
2026-04-02 05:26:49.464947,2026-04-02,5,3,0,0,416.58,220.3,0
2026-04-02 06:26:49.464947,2026-04-02,6,3,0,0,456.85,218.6,0
2026-04-02 07:26:49.464947,2026-04-02,7,3,0,0,576.51,225.2,0
2026-04-02 08:26:49.464947,2026-04-02,8,3,0,0,591.98,214.2,1
2026-04-02 09:26:49.464947,2026-04-02,9,3,0,0,641.56,226.3,0
2026-04-02 10:26:49.464947,2026-04-02,10,3,0,0,441.5,228.6,0
2026-04-02 11:26:49.464947,2026-04-02,11,3,0,0,437.98,204.7,0
2026-04-02 12:26:49.464947,2026-04-02,12,3,0,0,429.76,227.1,0
2026-04-02 13:26:49.464947,2026-04-02,13,3,0,0,424.01,218.9,0
2026-04-02 14:26:49.464947,2026-04-02,14,3,0,0,655.25,230.6,0
2026-04-02 15:26:49.464947,2026-04-02,15,3,0,0,665.49,204.4,0
2026-04-02 16:26:49.464947,2026-04-02,16,3,0,0,675.84,217.5,0
2026-04-02 17:26:49.464947,2026-04-02,17,3,0,0,650.32,215.6,0
2026-04-02 18:26:49.464947,2026-04-02,18,3,0,0,590.47,228.6,0
2026-04-02 19:26:49.464947,2026-04-02,19,3,0,0,458.11,222.1,0
2026-04-02 20:26:49.464947,2026-04-02,20,3,0,0,456.56,229.3,0
2026-04-02 21:26:49.464947,2026-04-02,21,3,0,0,440.74,217.2,0
2026-04-02 22:26:49.464947,2026-04-02,22,3,0,0,425.63,220.2,0
2026-04-02 23:26:49.464947,2026-04-02,23,3,0,0,469.63,220.7,0
2026-04-03 00:26:49.464947,2026-04-03,0,4,0,1,149.54,221.3,0
2026-04-03 01:26:49.464947,2026-04-03,1,4,0,1,193.4,230.8,0
2026-04-03 02:26:49.464947,2026-04-03,2,4,0,1,228.31,203.8,0
2026-04-03 03:26:49.464947,2026-04-03,3,4,0,1,155.76,220.9,0
2026-04-03 04:26:49.464947,2026-04-03,4,4,0,1,196.9,203.8,0
2026-04-03 05:26:49.464947,2026-04-03,5,4,0,1,383.57,209.6,0
2026-04-03 06:26:49.464947,2026-04-03,6,4,0,1,381.8,223.4,0
2026-04-03 07:26:49.464947,2026-04-03,7,4,0,1,489.72,214.1,0
2026-04-03 08:26:49.464947,2026-04-03,8,4,0,1,480.82,212.6,0
2026-04-03 09:26:49.464947,2026-04-03,9,4,0,1,504.34,229.5,0
2026-04-03 10:26:49.464947,2026-04-03,10,4,0,1,400.73,222.4,0
2026-04-03 11:26:49.464947,2026-04-03,11,4,0,1,377.81,224.2,0
2026-04-03 12:26:49.464947,2026-04-03,12,4,0,1,374.47,218.3,0
2026-04-03 13:26:49.464947,2026-04-03,13,4,0,1,341.79,221.4,0
2026-04-03 14:26:49.464947,2026-04-03,14,4,0,1,531.23,217.9,0
2026-04-03 15:26:49.464947,2026-04-03,15,4,0,1,539.33,226.2,0
2026-04-03 16:26:49.464947,2026-04-03,16,4,0,1,513.16,211.3,0
2026-04-03 17:26:49.464947,2026-04-03,17,4,0,1,568.86,216.4,0
2026-04-03 18:26:49.464947,2026-04-03,18,4,0,1,550.44,230.8,0
2026-04-03 19:26:49.464947,2026-04-03,19,4,0,1,385.9,209.8,0
2026-04-03 20:26:49.464947,2026-04-03,20,4,0,1,384.84,212.9,0
2026-04-03 21:26:49.464947,2026-04-03,21,4,0,1,383.42,213.7,0
2026-04-03 22:26:49.464947,2026-04-03,22,4,0,1,339.65,218.5,0
2026-04-03 23:26:49.464947,2026-04-03,23,4,0,1,398.55,231.5,0
2026-04-04 00:26:49.464947,2026-04-04,0,5,0,1,187.31,204.8,0
2026-04-04 01:26:49.464947,2026-04-04,1,5,0,1,225.67,233.9,0
2026-04-04 02:26:49.464947,2026-04-04,2,5,0,1,179.52,219.8,0
2026-04-04 03:26:49.464947,2026-04-04,3,5,0,1,214.25,231.4,0
2026-04-04 04:26:49.464947,2026-04-04,4,5,0,1,223.22,221.0,1
2026-04-04 05:26:49.464947,2026-04-04,5,5,0,1,415.49,215.5,0
2026-04-04 06:26:49.464947,2026-04-04,6,5,0,1,423.09,221.2,0
2026-04-04 07:26:49.464947,2026-04-04,7,5,0,1,506.92,206.4,0
2026-04-04 08:26:49.464947,2026-04-04,8,5,0,1,477.39,222.4,0
2026-04-04 09:26:49.464947,2026-04-04,9,5,0,1,462.16,233.6,0
2026-04-04 10:26:49.464947,2026-04-04,10,5,0,1,377.2,220.4,0
2026-04-04 11:26:49.464947,2026-04-04,11,5,0,1,364.81,218.8,0
2026-04-04 12:26:49.464947,2026-04-04,12,5,0,1,372.89,212.6,0
2026-04-04 13:26:49.464947,2026-04-04,13,5,0,1,356.18,211.3,0
2026-04-04 14:26:49.464947,2026-04-04,14,5,0,1,523.14,216.3,0
2026-04-04 15:26:49.464947,2026-04-04,15,5,0,1,528.63,228.4,0
2026-04-04 16:26:49.464947,2026-04-04,16,5,0,1,549.04,217.4,0
2026-04-04 17:26:49.464947,2026-04-04,17,5,0,1,528.34,219.3,1
2026-04-04 18:26:49.464947,2026-04-04,18,5,0,1,556.49,219.1,0
2026-04-04 19:26:49.464947,2026-04-04,19,5,0,1,408.95,236.5,0
2026-04-04 20:26:49.464947,2026-04-04,20,5,0,1,389.15,208.5,0
2026-04-04 21:26:49.464947,2026-04-04,21,5,0,1,356.29,232.4,0
2026-04-04 22:26:49.464947,2026-04-04,22,5,0,1,343.26,227.7,0
2026-04-04 23:26:49.464947,2026-04-04,23,5,0,1,383.92,224.6,0
2026-04-05 00:26:49.464947,2026-04-05,0,6,0,1,187.76,217.7,0
2026-04-05 01:26:49.464947,2026-04-05,1,6,0,1,220.76,219.5,1
2026-04-05 02:26:49.464947,2026-04-05,2,6,0,1,196.22,226.9,0
2026-04-05 03:26:49.464947,2026-04-05,3,6,0,1,205.54,220.7,0
2026-04-05 04:26:49.464947,2026-04-05,4,6,0,1,183.92,219.0,0
2026-04-05 05:26:49.464947,2026-04-05,5,6,0,1,396.72,235.2,0
2026-04-05 06:26:49.464947,2026-04-05,6,6,0,1,353.38,222.9,0
2026-04-05 07:26:49.464947,2026-04-05,7,6,0,1,488.35,216.9,0
2026-04-05 08:26:49.464947,2026-04-05,8,6,0,1,478.72,214.5,1
2026-04-05 09:26:49.464947,2026-04-05,9,6,0,1,496.03,232.6,0
2026-04-05 10:26:49.464947,2026-04-05,10,6,0,1,358.73,224.9,0
2026-04-05 11:26:49.464947,2026-04-05,11,6,0,1,342.48,211.6,1
2026-04-05 12:26:49.464947,2026-04-05,12,6,0,1,376.07,224.5,0
2026-04-05 13:26:49.464947,2026-04-05,13,6,0,1,384.3,227.5,0
2026-04-05 14:26:49.464947,2026-04-05,14,6,0,1,558.8,216.5,0
2026-04-05 15:26:49.464947,2026-04-05,15,6,0,1,533.02,225.5,0
2026-04-05 16:26:49.464947,2026-04-05,16,6,0,1,517.79,220.2,0
2026-04-05 17:26:49.464947,2026-04-05,17,6,0,1,529.22,221.7,0
2026-04-05 18:26:49.464947,2026-04-05,18,6,0,1,554.36,227.3,0
2026-04-05 19:26:49.464947,2026-04-05,19,6,0,1,338.93,233.6,0
2026-04-05 20:26:49.464947,2026-04-05,20,6,0,1,384.24,216.5,0
2026-04-05 21:26:49.464947,2026-04-05,21,6,0,1,376.95,230.0,0
2026-04-05 22:26:49.464947,2026-04-05,22,6,0,1,420.68,208.1,0
2026-04-05 23:26:49.464947,2026-04-05,23,6,0,1,405.02,203.4,0
2026-04-06 00:26:49.464947,2026-04-06,0,0,0,0,235.61,226.8,0
2026-04-06 01:26:49.464947,2026-04-06,1,0,0,0,245.28,218.3,0
2026-04-06 02:26:49.464947,2026-04-06,2,0,0,0,251.77,230.2,0
2026-04-06 03:26:49.464947,2026-04-06,3,0,0,0,225.06,217.7,0
2026-04-06 04:26:49.464947,2026-04-06,4,0,0,0,244.83,208.5,0
2026-04-06 05:26:49.464947,2026-04-06,5,0,0,0,417.16,226.2,0
2026-04-06 06:26:49.464947,2026-04-06,6,0,0,0,477.3,225.6,0
2026-04-06 07:26:49.464947,2026-04-06,7,0,0,0,591.83,221.5,0
2026-04-06 08:26:49.464947,2026-04-06,8,0,0,0,613.55,224.0,1
2026-04-06 09:26:49.464947,2026-04-06,9,0,0,0,643.06,219.5,0
2026-04-06 10:26:49.464947,2026-04-06,10,0,0,0,422.93,227.5,0
2026-04-06 11:26:49.464947,2026-04-06,11,0,0,0,444.17,221.3,0
2026-04-06 12:26:49.464947,2026-04-06,12,0,0,0,479.13,218.2,0
2026-04-06 13:26:49.464947,2026-04-06,13,0,0,0,472.39,186.5,0
2026-04-06 14:26:49.464947,2026-04-06,14,0,0,0,629.56,219.4,0
2026-04-06 15:26:49.464947,2026-04-06,15,0,0,0,617.36,226.3,0
2026-04-06 16:26:49.464947,2026-04-06,16,0,0,0,606.54,225.0,0
2026-04-06 17:26:49.464947,2026-04-06,17,0,0,0,647.59,216.8,0
2026-04-06 18:26:49.464947,2026-04-06,18,0,0,0,631.73,221.0,0
2026-04-06 19:26:49.464947,2026-04-06,19,0,0,0,433.68,222.8,0
2026-04-06 20:26:49.464947,2026-04-06,20,0,0,0,461.81,212.9,0
2026-04-06 21:26:49.464947,2026-04-06,21,0,0,0,416.87,226.2,0
2026-04-06 22:26:49.464947,2026-04-06,22,0,0,0,433.81,223.8,0
2026-04-06 23:26:49.464947,2026-04-06,23,0,0,0,443.26,212.8,0
2026-04-07 00:26:49.464947,2026-04-07,0,1,0,0,201.68,225.2,0
2026-04-07 01:26:49.464947,2026-04-07,1,1,0,0,227.26,226.8,1
2026-04-07 02:26:49.464947,2026-04-07,2,1,0,0,229.61,231.9,1
2026-04-07 03:26:49.464947,2026-04-07,3,1,0,0,217.94,210.5,0
2026-04-07 04:26:49.464947,2026-04-07,4,1,0,0,265.14,206.2,0
2026-04-07 05:26:49.464947,2026-04-07,5,1,0,0,454.68,230.7,0
2026-04-07 06:26:49.464947,2026-04-07,6,1,0,0,444.27,225.3,0
2026-04-07 07:26:49.464947,2026-04-07,7,1,0,0,550.18,208.6,0
2026-04-07 08:26:49.464947,2026-04-07,8,1,0,0,597.97,230.2,0
2026-04-07 09:26:49.464947,2026-04-07,9,1,0,0,569.39,214.6,0
2026-04-07 10:26:49.464947,2026-04-07,10,1,0,0,466.58,217.5,0
2026-04-07 11:26:49.464947,2026-04-07,11,1,0,0,421.62,221.8,0
2026-04-07 12:26:49.464947,2026-04-07,12,1,0,0,432.97,222.7,0
2026-04-07 13:26:49.464947,2026-04-07,13,1,0,0,505.2,223.6,0
2026-04-07 14:26:49.464947,2026-04-07,14,1,0,0,652.47,224.3,0
2026-04-07 15:26:49.464947,2026-04-07,15,1,0,0,628.7,202.4,0
2026-04-07 16:26:49.464947,2026-04-07,16,1,0,0,643.16,221.0,0
2026-04-07 17:26:49.464947,2026-04-07,17,1,0,0,625.81,217.5,0
2026-04-07 18:26:49.464947,2026-04-07,18,1,0,0,630.01,222.0,0
2026-04-07 19:26:49.464947,2026-04-07,19,1,0,0,465.61,215.3,0
2026-04-07 20:26:49.464947,2026-04-07,20,1,0,0,427.21,215.0,0
2026-04-07 21:26:49.464947,2026-04-07,21,1,0,0,446.42,219.9,1
2026-04-07 22:26:49.464947,2026-04-07,22,1,0,0,467.05,215.8,0
2026-04-07 23:26:49.464947,2026-04-07,23,1,0,0,423.14,212.6,1
2026-04-08 00:26:49.464947,2026-04-08,0,2,0,0,204.89,223.5,0
2026-04-08 01:26:49.464947,2026-04-08,1,2,0,0,236.03,221.4,0
2026-04-08 02:26:49.464947,2026-04-08,2,2,0,0,190.81,220.9,0
2026-04-08 03:26:49.464947,2026-04-08,3,2,0,0,211.94,220.0,1
2026-04-08 04:26:49.464947,2026-04-08,4,2,0,0,242.7,221.7,0
2026-04-08 05:26:49.464947,2026-04-08,5,2,0,0,469.89,227.8,0
2026-04-08 06:26:49.464947,2026-04-08,6,2,0,0,432.53,217.1,0
2026-04-08 07:26:49.464947,2026-04-08,7,2,0,0,609.29,226.8,0
2026-04-08 08:26:49.464947,2026-04-08,8,2,0,0,564.19,230.0,0
2026-04-08 09:26:49.464947,2026-04-08,9,2,0,0,581.58,225.0,0
2026-04-08 10:26:49.464947,2026-04-08,10,2,0,0,441.58,217.8,0
